Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending NET, NO REACTOR, 2, -1, 100000000, 0, -997170766, NO TRIGGER, 0, 0, 522, 14
Receiving PORT_ABS, NO REACTOR, 2, -1, 62999999, -1, -996977722, NO TRIGGER, 0, 0, 1605, 10
Receiving PORT_ABS, NO REACTOR, 2, -1, 62999999, -1, -996924433, NO TRIGGER, 0, 0, 1605, 11
Receiving PORT_ABS, NO REACTOR, 2, -1, 80999999, -1, -996800044, NO TRIGGER, 0, 0, 1605, 12
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 81000000, 0, -996769942, NO TRIGGER, 0, 0, 1724, 4
Sending NET, NO REACTOR, 2, -1, 81000000, 0, -996744589, NO TRIGGER, 0, 0, 522, 15
Receiving TAG, NO REACTOR, 2, -1, 81000000, 0, -996710506, NO TRIGGER, 0, 0, 1880, 5
Sending TAGGED_MSG, NO REACTOR, 2, -1, 82000000, 0, -996698773, NO TRIGGER, 0, 0, 435, 4
Sending PORT_ABS, NO REACTOR, 2, -1, 81999999, -1, -996679287, NO TRIGGER, 0, 0, 1440, 6
Sending LTC, NO REACTOR, 2, -1, 81000000, 0, -996669160, NO TRIGGER, 0, 0, 522, 16
Sending NET, NO REACTOR, 2, -1, 100000000, 0, -996659312, NO TRIGGER, 0, 0, 522, 17
Receiving PORT_ABS, NO REACTOR, 2, -1, 82999999, -1, -996480865, NO TRIGGER, 0, 0, 1605, 13
Receiving PORT_ABS, NO REACTOR, 2, -1, 82999999, -1, -996430509, NO TRIGGER, 0, 0, 1605, 14
Receiving TAG, NO REACTOR, 2, -1, 100000000, 0, -996347956, NO TRIGGER, 0, 0, 1880, 6
Sending PORT_ABS, NO REACTOR, 2, -1, 100999999, -1, -996333219, NO TRIGGER, 0, 0, 1440, 7
Sending PORT_ABS, NO REACTOR, 2, -1, 100999999, -1, -996316457, NO TRIGGER, 0, 0, 1440, 8
Sending LTC, NO REACTOR, 2, -1, 100000000, 0, -996304095, NO TRIGGER, 0, 0, 522, 18
Sending NET, NO REACTOR, 2, -1, 7521111123242229571, -1, -996293549, NO TRIGGER, 0, 0, 522, 19
Receiving PORT_ABS, NO REACTOR, 2, -1, 100999999, -1, -996274063, NO TRIGGER, 0, 0, 1605, 15
Receiving TAG, NO REACTOR, 2, -1, 100999999, -1, -996268755, NO TRIGGER, 0, 0, 1880, 7
