Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Receiving PORT_ABS, NO REACTOR, 0, -1, 297000000, 1, -886352563, NO TRIGGER, 0, 0, 1605, 10
Sending LTC, NO REACTOR, 0, -1, 297000000, 1, -886324696, NO TRIGGER, 0, 0, 522, 38
Receiving PTAG, NO REACTOR, 0, -1, 330000000, 0, -886283070, NO TRIGGER, 0, 0, 2100, 20
Sending NET, NO REACTOR, 0, -1, 330000000, 0, -886244936, NO TRIGGER, 0, 0, 522, 39
Sending TAGGED_MSG, NO REACTOR, 0, -1, 330000000, 0, -886163919, NO TRIGGER, 0, 0, 435, 10
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 330000000, 0, -885776924, NO TRIGGER, 0, 0, 1724, 9
Sending LTC, NO REACTOR, 0, -1, 330000000, 0, -885735857, NO TRIGGER, 0, 0, 522, 40
Receiving TAG, NO REACTOR, 0, -1, 330000000, 0, -885722098, NO TRIGGER, 0, 0, 1880, 10
Sending NET, NO REACTOR, 0, -1, 363000000, 0, -885687317, NO TRIGGER, 0, 0, 522, 41
Receiving PTAG, NO REACTOR, 0, -1, 330000000, 1, -875278537, NO TRIGGER, 0, 0, 2100, 21
Sending PORT_ABS, NO REACTOR, 0, -1, 330000000, 1, -875234886, NO TRIGGER, 0, 0, 1440, 10
Receiving PORT_ABS, NO REACTOR, 0, -1, 330000000, 1, -874783566, NO TRIGGER, 0, 0, 1605, 11
Sending LTC, NO REACTOR, 0, -1, 330000000, 1, -874723153, NO TRIGGER, 0, 0, 522, 42
Sending NET, NO REACTOR, 0, -1, 363000000, 0, -874648910, NO TRIGGER, 0, 0, 522, 43
Receiving PTAG, NO REACTOR, 0, -1, 363000000, 0, -874591710, NO TRIGGER, 0, 0, 2100, 22
Sending TAGGED_MSG, NO REACTOR, 0, -1, 363000000, 0, -874558814, NO TRIGGER, 0, 0, 435, 11
